"Public_Document_Keyword_ID"	"Public_Document_ID"	"Keyword_ID"	"Keyword_Weight"	"Keyword_Category_ID"
6156	1016	921	44	0
6157	1017	2978	44	0
6158	1018	2540	100	0
6159	1019	214	2	0
6160	3272	270	99	0
6161	3272	2255	59	0
6162	3272	2979	100	0
6163	3272	2980	100	0
6164	3272	2981	100	0
6165	3272	2868	100	0
6166	3272	2982	100	0
6167	3273	2983	100	0
6168	3273	2984	100	0
6169	3273	2985	100	0
6170	3273	1910	22	0
6171	3273	2986	99	0
6172	3273	2987	100	0
6174	3274	2989	100	0
6175	3274	62	55	0
6176	3274	2990	100	0
6177	3274	2991	100	0
6179	3274	2993	100	0
6180	3274	2994	100	0
6182	3275	2995	100	0
6183	3275	2996	100	0
6186	3275	2997	88	0
6187	3275	2275	33	0
6188	3275	2868	100	0
6189	3274	2868	100	0
6190	1011	2998	100	0
6191	1012	2999	100	0
6192	1014	3000	100	0
6193	1020	1003	100	0
6194	1021	397	100	0
6195	998	2441	22	0
6196	998	1409	99	0
6197	3276	1409	100	0
6198	3276	3001	33	0
6199	3276	352	33	0
6200	3276	3002	88	0
6201	3276	3003	33	0
6202	3276	3004	100	0
6203	3276	3005	100	0
6204	999	222	33	0
6205	1000	3006	33	0
6206	1001	1462	44	0
6207	1002	2034	100	0
6208	1003	3007	100	0
6209	3277	2376	100	0
6210	3277	3007	100	0
6211	3277	3008	100	0
6212	3277	3009	100	0
6213	3277	3010	100	0
6214	1004	297	44	0
6215	1005	589	77	0
6216	1006	3011	100	0
6217	1006	921	44	0
6218	3278	440	77	0
6219	3278	2373	100	0
6220	3278	3012	99	0
6221	3278	3013	100	0
6222	1008	2743	100	0
6223	1008	3014	100	0
6224	3279	214	44	0
6225	3279	3015	100	0
6226	3279	1267	55	0
6227	3279	3016	100	0
6228	3279	3	44	0
6229	1009	689	100	0
6230	1010	214	44	0
6231	971	3017	100	0
6232	3280	3018	100	0
6233	3280	3019	100	0
6234	3280	3020	100	0
6235	3280	1374	33	0
6236	3280	389	33	0
6237	3280	1384	44	0
6238	973	2821	100	0
6239	974	304	55	0
6240	975	1396	33	0
6241	976	3021	100	0
6242	3281	3022	100	0
6243	3281	421	77	0
6244	977	20	100	0
6246	3282	20	100	0
6247	3282	3024	100	0
6248	3282	3025	33	0
6249	3282	3026	100	0
6250	3282	3027	100	0
6251	978	1450	77	0
6252	3283	1450	100	0
6253	3283	3028	100	0
6254	3283	1406	100	0
6255	3283	3029	100	0
6256	3283	1451	100	0
6257	3283	3030	100	0
6258	979	1612	33	0
6259	980	2034	100	0
6260	981	222	99	0
6261	982	3031	100	0
6262	3284	1065	100	0
6263	3284	3032	100	0
6264	3284	1285	44	0
6265	3284	3031	100	0
6266	3284	3033	100	0
6267	3284	3034	100	0
6268	983	214	22	0
6269	984	3035	55	0
6270	985	3036	100	0
6271	986	3037	100	0
6272	987	3038	1	0
6273	988	368	22	0
6274	3285	751	99	0
6275	3285	1867	88	0
6276	3285	1153	44	0
6277	3285	368	33	0
6278	3285	244	33	0
6279	3285	3039	100	0
6280	3285	3040	100	0
6281	3285	500	33	0
6282	989	902	33	0
6283	3286	3041	100	0
6284	3286	369	11	0
6285	3286	2601	99	0
6286	3286	3042	77	0
6287	3286	3043	100	0
6288	990	776	22	0
6289	990	3044	88	0
6290	3286	3045	100	0
6291	991	1965	55	0
6292	992	418	88	0
6293	993	3046	100	0
6294	994	3006	100	0
6295	995	3047	100	0
6296	996	3048	100	0
6297	997	1207	99	0
6298	944	1435	55	0
6299	945	1469	33	0
6300	946	3049	100	0
6301	3287	3050	100	0
6302	3287	1000	99	0
6303	3287	1088	22	0
6304	3287	3051	99	0
6305	3287	3052	100	0
6306	947	1219	1	0
6307	948	1284	88	0
6308	949	3053	99	0
6309	950	3054	33	0
6310	951	3055	100	0
6311	951	3056	100	0
6312	951	475	55	0
6313	952	222	66	0
6314	953	3057	100	0
6315	3288	2721	100	0
6316	3288	1003	100	0
6317	3288	753	44	0
6318	3288	571	44	0
6319	954	297	33	0
6320	955	3058	33	0
6321	956	1415	100	0
6322	957	3059	99	0
6323	958	3060	2	0
6324	959	3061	100	0
6325	3289	1576	100	0
6327	3289	1268	33	0
6328	3289	3062	66	0
6329	3289	1578	88	0
6330	3289	3063	100	0
6331	960	1578	77	0
6332	961	3064	100	0
6333	3290	3065	99	0
6334	3290	3066	99	0
6335	3290	3067	99	0
6336	3290	3068	99	0
6337	3290	3069	100	0
6338	962	3070	55	0
6339	962	3071	99	0
6340	963	2511	99	0
6341	3291	739	99	0
6342	3291	213	55	0
6343	3291	2041	55	0
6344	3291	3072	55	0
6345	3291	3073	100	0
6346	3291	3074	99	0
6347	3291	3075	77	0
6348	964	1384	55	0
6349	965	3076	44	0
6350	966	3077	99	0
6351	967	3078	100	0
6352	968	3079	100	0
6353	969	2686	99	0
6354	970	1370	44	0
6355	917	724	100	0
6356	918	1374	22	0
6357	919	3080	44	0
6358	920	3081	99	0
6359	921	214	33	0
6360	922	2016	44	0
6361	923	3082	99	0
6362	924	3083	100	0
6363	3292	66	100	0
6364	3292	3084	99	0
6365	3292	3085	66	0
6366	3292	352	55	0
6367	925	66	77	0
6368	3293	1576	100	0
6369	3293	3063	100	0
6370	3293	3086	100	0
6371	3293	3087	100	0
6372	3293	1575	100	0
6373	926	3088	66	0
6374	3293	1578	99	0
6375	926	1578	33	0
6376	927	921	66	0
6377	928	938	100	0
6378	929	222	55	0
6379	930	127	22	0
6380	931	423	100	0
6381	3294	423	100	0
6382	3294	3089	100	0
6383	3294	3090	66	0
6384	3294	79	99	0
6385	3294	1999	100	0
6386	931	3089	33	0
6387	932	2568	55	0
6388	933	3091	99	0
6389	933	762	100	0
6390	934	3092	88	0
6391	935	3093	55	0
6392	936	3094	99	0
6393	937	3095	77	0
6394	938	1003	88	0
6395	939	3096	88	0
6396	940	1406	100	0
6397	941	3097	44	0
6398	942	1450	55	0
6399	943	222	33	0
6400	1236	3098	22	0
6401	1237	587	66	0
6402	1238	589	88	0
6403	1239	1444	99	0
6404	1240	3099	77	0
6405	1241	222	44	0
6406	1242	5	33	0
6407	1242	352	22	0
6408	1242	2254	22	0
6409	1243	3100	100	0
6410	3273	3101	100	0
6411	1244	3102	66	0
6412	3295	3102	100	0
6413	3295	3103	100	0
6414	3295	406	77	0
6415	3295	3104	100	0
6416	3295	3105	100	0
6417	3295	3106	66	0
6418	3295	3107	66	0
6419	3295	3108	100	0
6420	3295	3109	100	0
6421	3295	3110	100	0
6422	1245	3111	100	0
6423	3296	3112	100	0
6424	3296	424	100	0
6425	3296	3113	100	0
6426	3296	3114	100	0
6427	3296	3115	100	0
6428	3296	3116	100	0
6429	1246	304	77	0
6430	1247	214	22	0
6431	1248	3117	44	0
6432	1249	222	33	0
6433	1216	3118	100	0
6434	1217	1409	88	0
6435	1218	1000	55	0
6436	1219	3119	100	0
6437	1220	3120	100	0
6438	1221	507	22	0
6439	1222	460	44	0
6440	1223	418	55	0
6441	1224	3121	44	0
6442	1225	3122	100	0
6443	1226	352	22	0
6444	1227	1328	11	0
6445	1228	1374	11	0
6446	1229	3123	33	0
6447	1229	3124	33	0
6448	1229	356	55	0
6449	1230	222	11	0
6450	1231	2587	100	0
6451	1232	1409	100	0
6452	1233	3125	100	0
6453	1234	1374	44	0
6454	1234	213	55	0
6455	1235	3126	66	0
6456	1197	3127	99	0
6457	1198	3048	100	0
6458	2820	3128	99	0
6459	2820	1589	100	0
6460	2701	3129	100	0
6461	2701	1942	100	0
6462	2831	3130	88	0
6463	2884	3131	99	0
6464	2884	847	88	0
6465	2884	3132	77	0
6466	2884	3133	55	0
6467	2884	3134	77	0
6468	2847	2297	100	0
6469	1199	3135	100	0
6470	1199	213	44	0
6471	1199	3136	100	0
6472	655	632	44	0
6473	655	2042	33	0
6474	655	571	33	0
6475	656	297	88	0
6476	657	2250	100	0
6477	658	2306	33	0
6478	658	1717	33	0
6479	659	3137	100	0
6480	660	1230	100	0
6481	661	2397	100	0
6482	3297	2397	100	0
6483	3297	2398	66	0
6484	3297	3138	100	0
6485	3297	1578	44	0
6486	3297	1576	88	0
6487	3297	3139	44	0
6488	3297	3140	88	0
6489	662	352	22	0
6490	662	213	55	0
6491	675	3141	99	0
6492	609	2501	55	0
6493	3298	2501	99	0
6494	3298	406	66	0
6495	3298	3142	100	0
6496	3298	3143	99	0
6497	3298	1222	44	0
6498	610	3144	44	0
6499	610	352	44	0
6500	611	3145	99	0
6501	612	3146	100	0
6502	613	3147	100	0
6503	614	3148	100	0
6504	615	213	33	0
6505	615	387	55	0
6506	616	3149	100	0
6507	3299	2948	44	0
6508	3299	3150	55	0
6509	3299	3151	55	0
6510	3299	1382	99	0
6511	3299	1553	99	0
6512	617	1553	99	0
6513	552	3152	100	0
6514	553	3153	22	0
6515	554	1135	22	0
6516	555	2378	33	0
6517	556	2400	33	0
6518	557	133	1	0
6519	558	3154	1	0
6520	2039	3155	100	0
6521	2083	3156	100	0
6522	2328	260	100	0
6523	2328	790	55	0
6524	2328	2927	88	0
6525	2256	260	100	0
6526	2147	260	100	0
6527	2147	3157	55	0
6528	2064	1194	100	0
6529	2064	1626	100	0
6530	2086	3158	100	0
6531	2086	133	99	0
6532	2065	3159	99	0
6533	2243	3160	100	0
6534	2289	3161	100	0
6535	2081	3162	100	0
6536	2095	3163	100	0
6537	2048	1630	100	0
6538	2048	260	100	0
6539	2183	260	100	0
6540	2307	3164	100	0
6541	2307	2240	100	0
6542	3010	208	100	0
6548	3015	3166	100	0
6552	3011	2431	100	0
6553	3011	3168	100	0
6556	3018	3169	100	0
6557	1116	1090	99	0
6558	1106	3170	99	0
6559	1106	297	88	0
6560	1106	1333	44	0
6561	1098	775	44	0
6562	1068	3171	100	0
6563	1068	3172	100	0
6564	1068	3173	77	0
6565	1068	3174	100	0
6566	3300	3174	100	0
6567	3300	1662	100	0
6568	3300	3171	100	0
6569	1057	1290	33	0
6570	1057	18	44	0
6571	1034	214	22	0
6572	1156	497	44	0
6573	1155	214	2	0
6574	1154	498	2	0
6575	3301	3175	100	0
6576	3301	3176	100	0
6577	3301	214	44	0
6578	3301	3177	77	0
6579	1152	3178	55	0
6580	1151	2587	100	0
6581	1150	3179	100	0
6582	1149	3180	100	0
6583	1147	1402	44	0
6584	1146	3181	99	0
6585	1145	214	2	0
6586	1144	2709	100	0
6587	1143	460	44	0
6588	1142	2385	44	0
6589	1141	3182	100	0
6590	1141	3183	44	0
6591	1141	1565	88	0
6592	1141	3184	44	0
6593	1141	3185	88	0
6594	1141	214	55	0
6595	3302	1565	99	0
6596	3302	3184	99	0
6597	3302	3185	66	0
6598	3302	1553	99	0
6599	3302	214	44	0
6600	3302	3186	44	0
6601	1140	3187	44	0
6602	1139	1000	44	0
6603	1138	3188	99	0
6604	1138	3189	44	0
6605	1138	1382	44	0
6606	1137	3190	100	0
6607	1137	2336	22	0
6608	1136	3191	100	0
6609	1136	423	100	0
6610	1135	1203	66	0
6611	1135	2705	44	0
6612	1134	397	77	0
6613	1133	3192	99	0
6614	1132	3193	99	0
6615	1131	3194	33	0
6616	1208	214	22	0
6617	2837	3195	100	0
6618	2837	3196	100	0
6619	3198	3197	100	0
6620	2587	3197	100	0
6621	2640	3197	100	0
6622	3303	426	100	0
6623	3303	425	100	0
6624	3303	1962	177	0
6625	3303	3198	66	0
6626	3303	517	44	0
6627	3303	1963	66	0
6628	3303	3199	88	0
6629	3303	816	22	0
6630	3303	1009	33	0
6631	3303	155	55	0
6633	3304	421	77	0
6634	3304	371	66	0
6635	3304	3200	100	0
6636	3305	3201	100	0
6637	3305	3202	100	0
6638	3305	3203	55	0
6639	3305	425	33	0
6641	3306	3205	100	0
6642	3306	3206	100	0
6643	3307	3204	100	0
6644	3307	3205	100	0
6645	3308	3207	100	0
6646	3308	1988	55	0
6647	3308	272	77	0
6648	3308	270	44	0
6649	3308	3208	66	0
6650	3309	354	100	0
6651	3309	312	100	0
6652	3309	203	100	0
6653	3309	1453	100	0
6654	3309	1581	100	0
6655	3239	3209	100	0
6656	3239	1978	100	0
6657	3239	639	99	0
6658	3310	3210	100	0
6659	3310	3211	100	0
6660	3310	2957	100	0
6661	3310	3212	100	0
6662	3310	3213	100	0
6663	3310	3214	100	0
6664	3310	3215	100	0
6665	1028	18	33	0
6666	972	3216	88	0
6667	1213	3217	100	0
6668	1212	775	1	0
6669	3311	3218	100	0
6670	3311	270	22	0
6671	3311	3219	100	0
6672	3311	3220	100	0
6673	3311	3221	100	0
6674	3311	436	44	0
6675	3312	507	100	0
6676	3312	902	11	0
6677	3312	2868	99	0
6678	3312	673	22	0
6679	3312	3222	55	0
6680	3313	3223	100	0
6681	3313	3224	100	0
6682	3313	3225	100	0
6683	3313	3226	100	0
6684	3313	3227	33	0
6685	3313	3228	100	0
6686	3313	3229	22	0
6687	3313	673	22	0
6688	3313	2868	100	0
6689	3314	189	100	0
6690	3314	3230	100	0
6691	3314	3231	100	0
6692	3314	2868	100	0
6693	3314	673	33	0
6694	3314	3232	100	0
6695	3314	3233	100	0
6697	3315	74	100	0
6698	3315	370	100	0
6699	3315	888	100	0
6700	3315	887	100	0
6701	3315	3234	100	0
6702	3316	229	77	0
6703	3316	446	100	0
6704	3316	974	100	0
6705	3316	233	100	0
6706	3316	3235	100	0
6707	3316	739	33	0
6708	3316	3236	88	0
6709	3317	3237	100	0
6710	3317	154	100	0
6711	3317	3238	100	0
6712	3317	3239	100	0
6713	3317	2003	22	0
6714	3317	3240	100	0
6715	3317	3241	99	0
6716	2959	154	100	0
6717	2959	3237	100	0
6718	2959	3242	100	0
6719	2959	2003	22	0
6720	2959	3243	44	0
6721	2959	3244	55	0
6722	2959	626	22	0
6723	3318	270	77	0
6724	3318	3203	99	0
6725	3318	3245	33	0
6726	3318	3246	100	0
6727	3318	673	11	0
6728	3318	3247	99	0
6729	3319	3248	100	0
6730	3319	3249	100	0
6731	3319	62	33	0
6732	3319	3250	100	0
6733	3319	3251	100	0
6734	3320	3252	100	0
6736	3320	2414	77	0
6737	3320	2868	100	0
6738	3320	3254	100	0
6739	3320	3255	100	0
6740	3320	3256	100	0
6741	3320	3195	100	0
6742	3320	3257	100	0
6743	3321	131	100	0
6744	3321	3258	100	0
6745	3321	3259	100	0
6746	3321	3260	100	0
6747	3321	3261	55	0
6748	3321	3262	100	0
6749	3321	3263	33	0
6750	3321	3264	44	0
6751	3321	3265	88	0
6752	3321	659	100	0
6753	3321	3266	100	0
6754	2789	3267	100	0
6755	2789	3268	100	0
6756	2789	3269	100	0
6757	2789	3270	100	0
6758	2642	3271	100	0
6759	2642	3272	100	0
6760	2642	3273	100	0
6761	2893	3274	100	0
6762	2893	3168	100	0
6763	2893	2434	99	0
6764	2893	1268	22	0
6765	2893	3275	100	0
6766	2895	3275	100	0
6767	2895	3276	99	0
6768	2895	3168	100	0
6769	2926	2434	99	0
6770	2926	3277	100	0
6771	2926	3275	100	0
6772	2894	3276	100	0
6773	2783	1664	99	0
6774	2783	1674	99	0
6775	2783	1680	99	0
6776	2783	3278	99	0
6777	2783	1194	100	0
6778	2783	1673	99	0
6779	2783	1566	99	0
6780	2783	3135	99	0
6781	2783	3279	99	0
6782	2783	3280	99	0
6783	2783	1635	99	0
6784	2783	1230	99	0
6785	2783	1690	99	0
6786	2783	3185	99	0
6787	2783	2709	99	0
6788	2783	3281	99	0
6789	2783	3282	99	0
6790	3322	2813	100	0
6791	3322	3283	66	0
6792	3322	483	100	0
6793	3322	3284	99	0
6794	3322	2023	100	0
6795	3322	2024	100	0
6796	3322	3285	99	0
6797	3322	2868	100	0
6798	3322	1166	100	0
6799	3322	1156	55	0
6800	3322	1157	55	0
6801	3322	486	55	0
6802	3322	2254	22	0
6803	3322	527	44	0
6804	25	46	100	0
6805	25	2881	100	0
6807	25	1956	100	0
6808	25	2401	100	0
6811	25	41	100	0
6812	25	856	100	0
6813	2974	1938	100	0
6814	2974	3286	100	0
6815	2973	3287	100	0
6816	2973	3288	100	0
6817	2973	352	99	0
6818	2973	2003	33	0
6819	2972	3289	55	0
6820	2972	2667	99	0
6821	2972	3290	100	0
6822	2972	767	100	0
6823	2972	766	88	0
6824	2972	3291	100	0
6825	2972	3292	100	0
6826	2956	3293	100	0
6827	2956	19	100	0
6828	2956	1178	100	0
6829	2956	16	100	0
6830	2979	3294	100	0
6831	2889	399	100	0
6832	2889	3295	100	0
6833	2889	3296	100	0
6834	2889	2000	55	0
6835	2889	1172	100	0
6836	2889	3197	100	0
6837	2971	2640	100	0
6838	2971	495	100	0
6839	2971	496	100	0
6840	2971	498	100	0
6841	2574	3297	100	0
6842	2574	649	100	0
6843	2574	3298	100	0
6844	2574	516	44	0
6845	2574	3299	100	0
6846	2574	3300	100	0
6847	2997	460	100	0
6848	2997	462	100	0
6849	2997	1023	66	0
6850	2997	1025	100	0
6851	2997	3301	100	0
6852	2980	3302	100	0
6853	2980	3303	100	0
6854	2980	2814	100	0
6855	2980	3304	22	0
6856	2980	3305	100	0
6857	2992	3306	100	0
6858	2991	3306	100	0
6859	2989	3306	100	0
6860	2989	2813	100	0
6861	2967	3307	100	0
6862	2967	3308	100	0
6863	2967	2441	100	0
6864	2967	3309	100	0
6865	2964	203	100	0
6866	2964	1867	22	0
6867	2964	204	77	0
6868	2969	587	100	0
6869	2969	768	100	0
6870	2969	2001	22	0
6871	2966	3310	100	0
6872	2966	3311	100	0
6873	2966	2441	100	0
6874	2996	3312	100	0
6875	2996	3313	100	0
6876	2887	3314	100	0
6877	2887	2001	88	0
6878	2887	483	44	0
6879	2887	1166	99	0
6881	2887	3315	100	0
6882	2887	31	11	0
6883	2887	1156	44	0
6884	2887	1157	44	0
6885	2968	587	100	0
6886	2968	3316	100	0
6887	2968	3317	100	0
6888	2990	3306	100	0
6889	2975	2277	11	0
6890	2981	2445	100	0
6891	2981	987	99	0
6892	2981	352	100	0
6893	2981	367	99	0
6894	2981	3318	100	0
6895	2988	3319	100	0
6896	2988	834	99	0
6897	2988	835	77	0
6898	2988	836	100	0
6899	2988	310	22	0
6900	2983	3320	100	0
6901	2983	694	100	0
6902	2983	310	44	0
6903	2985	110	100	0
6904	2985	685	100	0
6905	2985	3321	100	0
6906	2985	3322	100	0
6907	2985	310	33	0
6908	2986	3323	100	0
6909	2986	498	100	0
6910	2986	496	100	0
6911	2986	495	100	0
6912	2986	310	100	0
6913	2976	3324	100	0
6914	2976	3325	100	0
6915	2977	3326	100	0
6916	2978	3327	100	0
6917	2978	2414	100	0
6918	2978	2444	100	0
6919	2834	2122	100	0
6920	2834	1633	33	0
6921	2834	2117	99	0
6922	2834	2147	100	0
6923	2834	3328	100	0
6924	2834	2124	100	0
6925	2834	2126	100	0
6926	2834	2125	100	0
6927	2834	2123	100	0
6928	2834	3329	100	0
6929	3323	3330	100	0
6930	3323	3331	100	0
6931	3323	3332	100	0
6932	3323	921	22	0
6933	3323	953	11	0
6934	3323	3333	100	0
6935	3323	3334	44	0
6936	3323	3335	99	0
6937	3323	3336	100	0
6938	2905	3337	100	0
6939	2905	2327	66	0
6940	2905	1132	100	0
6941	2208	1707	110	0
6942	3324	3338	100	0
6943	3324	2470	44	0
6944	3324	1928	100	0
6945	3324	3339	100	0
6946	3324	3340	100	0
6947	3324	31	22	0
6948	3324	626	33	0
6949	3325	2814	100	0
6950	3325	3341	100	0
6951	3325	3342	100	0
6952	3325	3343	100	0
6953	3325	3344	100	0
6954	3325	3345	100	0
6955	3325	3346	33	0
6956	3325	3303	100	0
6957	3325	2255	66	0
6958	3325	3347	66	0
6959	3325	3348	100	0
6960	2799	3349	100	0
6961	2799	3350	100	0
6962	2799	3351	100	0
6963	2799	2218	100	0
6964	3326	3352	100	0
6965	3326	3353	100	0
6966	3326	3354	100	0
6967	3326	3282	100	0
6968	3326	2709	100	0
6969	3326	3281	100	0
6970	3326	1252	22	0
6971	3326	3355	99	0
6972	3326	3356	100	0
6973	3326	2134	33	0
6974	3326	3357	100	0
6975	14	1928	100	0
6976	14	3358	33	0
6977	14	1523	33	0
6978	14	3359	100	0
6979	14	3360	100	0
6980	14	3361	100	0
6981	3327	3362	100	0
6982	3327	765	100	0
6983	3327	767	100	0
6984	3327	3320	100	0
6985	3327	479	66	0
6986	3327	3363	100	0
6987	3327	3364	99	0
6988	3327	720	100	0
6989	3327	2868	100	0
6990	3328	765	100	0
6991	3328	3362	100	0
6992	3328	2868	100	0
6993	3328	205	100	0
6994	3328	3365	100	0
6995	3328	767	100	0
6996	3328	766	100	0
6997	3328	479	88	0
6998	3328	3366	33	0
6999	3328	3367	100	0
7000	3328	3368	100	0
7001	3328	3364	100	0
7002	3328	720	77	0
7003	3329	616	100	0
7004	3329	2443	100	0
7005	3329	814	100	0
7006	3329	2056	44	0
7007	857	3369	100	0
7008	3329	815	100	0
7009	3329	3370	100	0
7010	1200	3136	100	0
7011	3330	213	44	0
7012	3330	3074	100	0
7013	3330	2705	99	0
7014	3330	3371	100	0
7015	3330	739	33	0
7016	1201	2481	55	0
7017	3331	3372	100	0
7018	3331	3373	100	0
7019	3331	3374	100	0
7020	3331	406	77	0
7021	3331	418	44	0
7022	3332	3375	100	0
7023	3332	203	55	0
7024	3332	2102	66	0
7025	3332	3376	100	0
7026	3332	1341	22	0
7027	3332	694	33	0
7028	3332	3377	66	0
7029	3332	204	55	0
7030	3333	1025	100	0
7031	3333	3378	100	0
7032	3333	1023	100	0
7033	3333	3379	100	0
7034	3333	3380	100	0
7035	3333	3381	100	0
7036	1207	3382	22	0
7037	1209	3383	88	0
7038	2570	3384	100	0
7039	2570	3385	100	0
7040	2570	3386	100	0
7041	2570	3387	100	0
7042	2570	3388	100	0
7043	2570	3389	100	0
7044	2570	3390	100	0
7045	2570	3391	100	0
7046	2570	3392	100	0
7047	2570	3393	100	0
7048	1215	498	1	0
7049	1157	275	22	0
7050	885	440	99	0
7051	3334	776	44	0
7052	3334	1262	100	0
7053	3334	3394	55	0
7054	3334	3395	100	0
7055	3334	3396	100	0
7056	3334	334	55	0
7057	3334	3397	100	0
7058	2917	3398	100	0
7059	2917	3399	100	0
7060	2917	3400	100	0
7061	2782	3401	100	0
7062	2782	3402	100	0
7063	2782	1664	100	0
7064	2782	1674	100	0
7065	2782	1680	100	0
7066	2782	1194	100	0
7067	2782	3278	100	0
7068	2782	1673	100	0
7069	2782	1566	100	0
7070	2782	3135	100	0
7071	2782	3279	100	0
7072	2782	3280	100	0
7073	2782	1635	100	0
7074	2782	1230	100	0
7075	2782	1690	100	0
7076	2782	3185	100	0
7077	2782	2709	100	0
7078	2782	3281	100	0
7079	2782	3282	100	0
7080	2783	3403	100	0
7081	2783	3404	100	0
7082	2807	3405	100	0
7083	2807	3403	100	0
7084	2807	3406	100	0
7085	2807	3407	100	0
7086	2807	3408	100	0
7087	2807	3409	100	0
7088	3335	3410	100	0
7089	3335	2868	100	0
7090	3335	3411	100	0
7091	3335	2470	44	0
7092	3335	3412	100	0
7093	3335	843	100	0
7094	3335	46	100	0
7095	3336	3413	100	0
7096	3336	3414	100	0
7097	3336	3415	100	0
7098	3336	387	100	0
7099	3336	666	100	0
7100	3336	3416	100	0
7101	3336	1444	100	0
7102	3336	3417	100	0
7103	3336	250	100	0
7104	3336	3418	100	0
7105	3337	527	100	0
7106	3337	3419	100	0
7107	3337	3420	100	0
7108	3337	3421	100	0
7109	3337	3422	100	0
7110	3337	3423	100	0
7111	3337	3424	44	0
7125	2651	250	99	0
7126	2651	3429	100	0
7127	2651	3430	99	0
7128	2651	3431	99	0
7129	3339	3432	100	0
7130	3339	3433	100	0
7131	3339	3434	100	0
7132	3339	486	22	0
7133	3339	3435	100	0
7134	3339	3436	66	0
7135	3339	3437	88	0
7136	3339	1044	33	0
7137	3282	3438	100	0
7138	3282	3439	100	0
7139	3306	3440	100	0
7140	3306	3441	100	0
7141	3306	3442	100	0
7142	3306	3443	100	0
7143	3344	2414	77	0
7144	3344	3444	100	0
7145	3344	3445	100	0
7146	3344	3446	100	0
7147	3344	3447	100	0
7148	3344	2818	100	0
7149	3347	2131	100	0
7150	3347	3448	100	0
7151	3347	2132	33	0
7152	3347	945	33	0
7153	3347	3449	99	0
7154	3347	3450	100	0
7155	3348	2134	88	0
7156	3348	2136	100	0
7157	3348	1664	100	0
7158	3348	1674	100	0
7159	3348	1566	100	0
7160	3348	3451	100	0
7161	3348	3452	33	0
7162	3348	1145	22	0
7163	3349	633	55	0
7164	3349	3453	100	0
7165	3349	3454	100	0
7166	3349	3455	100	0
7167	3349	3456	100	0
7168	3349	1145	33	0
7169	3349	912	100	0
7170	3349	2121	100	0
7171	3349	2724	33	0
7172	3349	3457	99	0
7173	3351	1290	44	0
7174	3351	1997	33	0
7175	3351	1260	33	0
7176	3351	3458	55	0
7177	3352	3459	100	0
7178	3352	1997	33	0
7179	3352	1290	44	0
7180	3352	3460	55	0
7181	3352	3461	88	0
7182	3352	2386	44	0
7183	2821	626	100	0
7184	2821	3264	100	0
7185	2821	3462	100	0
7186	3361	3463	100	0
7187	3361	3460	100	0
7188	3361	3464	99	0
7189	3361	1285	55	0
7190	3361	3465	100	0
7191	3361	1879	55	0
7192	3361	3466	100	0
7193	3361	3467	100	0
7194	3362	3468	200	0
7195	3362	1927	55	0
7196	3362	3469	99	0
7197	3362	3470	77	0
7198	3362	3471	100	0
7199	3362	3472	100	0
7200	69	3473	110	0
7201	3361	3473	110	0
7202	108	3473	110	0
7203	125	3473	110	0
7204	121	3473	110	0
7205	80	3473	110	0
7206	87	3473	110	0
7207	2715	3473	110	0
7208	3284	3473	110	0
7209	2590	3473	110	0
7210	3230	3473	110	0
7211	2606	3473	110	0
7212	2714	3473	110	0
7213	3236	3473	110	0
7214	2609	3473	110	0
7215	3363	3473	110	0
7216	3363	880	44	0
7217	3363	1572	99	0
7218	3363	3474	99	0
7219	3363	2868	100	0
7220	3364	3473	120	0
7221	3364	1285	110	0
7222	3364	2868	100	0
7223	3364	3475	100	0
7224	3364	2156	44	0
7225	3364	3460	100	0
7226	3365	589	100	0
7227	3365	3476	100	0
7228	3366	589	100	0
7229	3366	3477	100	0
7230	3366	1458	100	0
7231	3366	588	99	0
7232	3367	1093	120	0
7233	3367	973	110	0
7234	3367	2325	110	0
7235	3367	3478	110	0
7236	3367	1880	100	0
7237	3368	1093	120	0
7238	3368	973	100	0
7239	3368	3479	120	0
7240	3368	1880	110	0
7241	3368	2325	110	0
7242	3368	3480	110	0
7243	3369	834	100	0
7244	3369	837	100	0
7245	3369	228	100	0
7246	3369	836	100	0
7247	3369	3481	100	0
7248	3369	3482	44	0
7249	3369	3483	100	0
7250	3369	838	33	0
7251	3370	44	100	0
7252	3370	513	55	0
7253	3370	507	100	0
7254	3370	3421	22	0
7255	3370	3484	99	0
7256	3370	3485	100	0
7257	3370	902	55	0
7258	3370	5	22	0
7259	3370	3486	100	0
7260	3370	3487	100	0
7261	3370	3488	100	0
7262	3370	3489	100	0
7263	3370	868	33	0
7264	3370	1044	33	0
7265	3371	507	100	0
7266	3371	3486	100	0
7267	3371	2868	100	0
7270	26	3492	100	0
7271	26	3493	100	0
7273	26	950	33	0
7274	3372	3495	110	0
7275	3372	3496	105	0
7276	3372	3497	55	0
7277	3372	3498	100	0
7279	3373	1262	22	0
7280	3373	1176	33	0
7281	3373	1175	33	0
7282	3373	3499	32	0
7283	3373	3500	99	0
7284	3373	3501	100	0
7285	3374	214	100	0
7286	3374	3502	110	0
7287	3374	1267	99	0
7288	3375	2500	110	0
7289	3375	233	100	0
7290	3375	3503	100	0
7291	3375	3504	100	0
7292	3376	3505	110	0
7293	3376	3506	77	0
7294	3376	656	100	0
7295	3376	231	33	0
7296	3376	1736	33	0
7297	3376	1737	99	0
7298	3377	1070	100	0
7299	3377	1803	100	0
